customer_id,company_name,plan_tier,status,mrr_usd,support_ticket_count,total_events,active_days,distinct_features,segment,churned
709,UnitGroup,starter,active,19.0,4.0,45,43,8,Support Risk,False
710,BeamVentures,starter,paused,19.0,3.0,46,46,4,Churned,False
711,FlowPlatform,professional,active,39.0,4.0,32,32,7,High Risk (Low Engagement + High Support),False
712,Cloud Studio,enterprise,active,99.0,3.0,28,27,5,High Risk (Low Engagement + High Support),False
713,Onyx Solutions,professional,active,39.0,7.0,37,35,4,High Risk (Low Engagement + High Support),False
714,DataNet,starter,active,10.2,2.0,39,38,2,Disengaged Risk,False
715,Beam Cloud,professional,active,49.17,2.0,36,33,4,Disengaged Risk,False
716,Mist Software,professional,active,39.0,6.0,37,35,3,High Risk (Low Engagement + High Support),False
717,Edge Platform,professional,active,59.0,6.0,44,44,6,Support Risk,False
718,Keen Cloud,enterprise,cancelled,82.5,5.0,52,49,5,Churned,True
719,GlowTech,starter,active,12.0,7.0,56,56,5,Support Risk,False
720,MistAnalytics,free,active,0.0,2.0,49,48,1,Healthy,False
721,Quark Hub,enterprise,active,199.0,3.0,37,35,2,High Risk (Low Engagement + High Support),False
722,Sage Dynamics,professional,active,32.5,8.0,54,52,8,Support Risk,False
723,CoreCorp,enterprise,paused,99.0,5.0,44,44,7,Churned,False
724,JetLabs,professional,cancelled,59.0,9.0,55,54,7,Churned,True
725,SyncWorks,free,active,0.0,1.0,47,45,5,Healthy,False
726,Kite Cloud,professional,active,59.0,6.0,55,52,5,Support Risk,False
727,MistAI,free,active,0.0,6.0,47,45,4,Support Risk,False
728,HubHQ,professional,cancelled,39.33,4.0,41,40,9,Churned,True
729,Sage Works,starter,active,19.0,5.0,42,40,8,Support Risk,False
730,Echo Digital,starter,active,12.0,1.0,45,44,6,Healthy,False
731,Yield Stack,enterprise,active,199.0,6.0,47,45,7,Support Risk,False
732,SyncCorp,free,active,0.0,6.0,47,45,7,Support Risk,False
733,FluxGroup,starter,active,10.8,1.0,35,34,4,Disengaged Risk,False
734,KeenSolutions,professional,active,36.88,8.0,41,39,3,High Risk (Low Engagement + High Support),False
735,ZealHub,starter,active,10.0,6.0,43,41,3,Support Risk,False
736,AcmeAI,professional,active,59.0,6.0,43,40,6,Support Risk,False
737,ZenDigital,enterprise,paused,165.83,4.0,39,37,2,Churned,False
738,GridPro,starter,active,12.0,4.0,47,46,6,Support Risk,False
739,YieldCloud,starter,active,10.0,3.0,39,37,4,High Risk (Low Engagement + High Support),False
740,CorePlatform,enterprise,active,199.0,5.0,32,32,4,High Risk (Low Engagement + High Support),False
741,Jet Logic,free,active,0.0,5.0,47,46,8,Support Risk,False
742,CloudWorks,professional,active,39.0,3.0,45,43,6,Support Risk,False
743,GlowDynamics,free,cancelled,0.0,4.0,36,36,5,Churned,True
744,CloudCorp,enterprise,active,89.1,5.0,41,40,5,Support Risk,False
745,NovaGroup,free,active,0.0,7.0,55,53,5,Support Risk,False
746,EchoTech,starter,active,19.0,6.0,43,41,2,Support Risk,False
747,Meta Analytics,professional,active,33.15,7.0,41,39,4,High Risk (Low Engagement + High Support),False
748,Nova Analytics,starter,active,10.0,6.0,51,50,9,Support Risk,False
749,Orbit Software,starter,cancelled,19.0,6.0,53,52,7,Churned,True
750,TidalDev,free,active,0.0,10.0,44,44,2,Support Risk,False
751,Xenon HQ,starter,active,19.0,4.0,45,44,6,Support Risk,False
752,AcmeVentures,professional,cancelled,39.0,2.0,37,37,5,Churned,True
753,TrekIO,starter,active,12.0,7.0,25,24,5,High Risk (Low Engagement + High Support),False
754,Ion Tech,free,active,0.0,1.0,35,34,5,Disengaged Risk,False
755,VertexOps,free,active,0.0,5.0,39,37,2,High Risk (Low Engagement + High Support),False
756,Core AI,free,active,0.0,7.0,35,35,7,High Risk (Low Engagement + High Support),False
757,Link Stack,professional,active,49.17,6.0,39,38,5,High Risk (Low Engagement + High Support),False
758,VineHub,professional,cancelled,49.17,4.0,37,35,5,Churned,True
759,LinkStudio,free,active,0.0,5.0,33,33,4,High Risk (Low Engagement + High Support),False
760,SyncSoftware,starter,cancelled,19.0,4.0,35,34,2,Churned,True
761,EchoDigital,starter,active,12.0,9.0,41,40,3,Support Risk,False
762,Wave Cloud,starter,active,19.0,7.0,42,42,6,Support Risk,False
763,CloudPlatform,enterprise,active,99.0,2.0,33,32,2,Disengaged Risk,False
764,Quest Works,professional,cancelled,53.1,2.0,32,30,2,Churned,True
765,Nova Corp,free,cancelled,0.0,5.0,46,44,5,Churned,True
766,QuestLogic,professional,active,59.0,5.0,31,31,6,High Risk (Low Engagement + High Support),False
767,Mist Solutions,enterprise,active,199.0,6.0,44,42,6,Support Risk,False
768,BeamTech,starter,active,15.83,6.0,30,29,3,High Risk (Low Engagement + High Support),False
769,UnitSystems,enterprise,active,89.1,3.0,60,56,8,Support Risk,False
770,BeamAnalytics,professional,active,39.0,7.0,25,24,3,High Risk (Low Engagement + High Support),False
771,Vertex Net,professional,cancelled,59.0,13.0,46,45,4,Churned,True
772,SyncHub,free,cancelled,0.0,2.0,46,45,7,Churned,True
773,Flux Corp,starter,cancelled,10.0,2.0,47,46,1,Churned,True
774,YieldDev,free,active,0.0,8.0,37,37,4,High Risk (Low Engagement + High Support),False
775,HubSoftware,starter,active,12.0,8.0,42,41,5,Support Risk,False
776,Arc Software,starter,cancelled,12.0,4.0,39,37,1,Churned,True
777,LinkCorp,starter,active,12.0,10.0,37,33,2,High Risk (Low Engagement + High Support),False
778,Yield Analytics,starter,active,19.0,6.0,47,47,4,Support Risk,False
779,TidalCloud,enterprise,active,89.1,7.0,48,46,5,Support Risk,False
780,IonLogic,starter,active,10.8,3.0,46,45,6,Support Risk,False
781,JadeCorp,starter,active,15.83,6.0,35,34,7,High Risk (Low Engagement + High Support),False
782,Core Solutions,free,active,0.0,5.0,43,41,5,Support Risk,False
783,Nexus Dev,free,active,0.0,3.0,42,41,2,Support Risk,False
784,TrekSoftware,starter,active,16.15,5.0,41,39,6,High Risk (Low Engagement + High Support),False
785,MistWorks,professional,active,39.0,7.0,37,35,5,High Risk (Low Engagement + High Support),False
786,Zeal Group,starter,active,14.25,6.0,47,47,7,Support Risk,False
787,UnitSolutions,starter,active,10.0,2.0,37,33,5,Disengaged Risk,False
788,WarpAnalytics,free,cancelled,0.0,4.0,39,39,2,Churned,True
789,TrekSolutions,professional,active,39.0,5.0,31,30,2,High Risk (Low Engagement + High Support),False
790,Acme Analytics,starter,cancelled,12.0,4.0,41,39,5,Churned,True
791,EchoSolutions,professional,active,32.5,5.0,53,49,9,Support Risk,False
792,Onyx Systems,professional,active,32.5,1.0,44,43,8,Healthy,False
793,Peak Platform,enterprise,cancelled,82.5,3.0,30,30,5,Churned,True
794,PulseVentures,professional,active,49.17,1.0,40,38,6,Disengaged Risk,False
795,Acme Ventures,professional,active,49.17,6.0,50,47,5,Support Risk,False
796,Iris Platform,free,active,0.0,10.0,43,42,5,Support Risk,False
797,EdgeHub,starter,active,12.0,4.0,43,43,5,Support Risk,False
798,NexusSoftware,starter,active,19.0,4.0,36,34,2,High Risk (Low Engagement + High Support),False
799,Quark IO,professional,active,49.17,3.0,40,37,4,High Risk (Low Engagement + High Support),False
800,Arc Studio,professional,active,59.0,8.0,42,40,6,Support Risk,False
801,UltraCorp,professional,cancelled,59.0,4.0,40,38,5,Churned,True
802,CloudHub,professional,active,32.5,6.0,49,48,5,Support Risk,False
803,Vine Tech,professional,cancelled,32.5,3.0,37,36,2,Churned,True
804,Zeal Tech,free,cancelled,0.0,4.0,31,29,5,Churned,True
805,Arc Corp,professional,active,32.5,4.0,48,47,8,Support Risk,False
806,Vertex Stack,starter,active,19.0,3.0,43,43,3,Support Risk,False
807,WarpTech,enterprise,cancelled,84.15,10.0,43,43,8,Churned,True
808,BoltLogic,starter,active,15.83,6.0,50,48,5,Support Risk,False
809,Zeal Digital,professional,active,39.0,5.0,38,37,4,High Risk (Low Engagement + High Support),False
810,Kite Corp,professional,active,32.5,4.0,41,40,6,Support Risk,False
811,Yield Ventures,free,cancelled,0.0,5.0,40,37,5,Churned,True
812,BoltLabs,professional,paused,33.15,4.0,45,43,5,Churned,False
813,EchoLabs,starter,cancelled,12.0,0.0,41,39,4,Churned,True
814,Nexus Corp,free,cancelled,0.0,4.0,28,28,3,Churned,True
815,Echo AI,starter,cancelled,9.0,4.0,57,57,6,Churned,True
816,Mist Stack,professional,active,39.0,4.0,34,34,4,High Risk (Low Engagement + High Support),False
817,IonPlatform,starter,active,12.0,7.0,46,45,7,Support Risk,False
818,KeenAnalytics,starter,active,9.0,2.0,31,31,5,Disengaged Risk,False
819,AcmeDigital,professional,active,39.0,4.0,35,35,2,High Risk (Low Engagement + High Support),False
820,CoreSoftware,professional,cancelled,39.0,5.0,39,39,4,Churned,True
821,VertexHub,professional,active,32.5,3.0,44,40,4,Support Risk,False
822,GlowSolutions,starter,active,10.0,10.0,32,31,4,High Risk (Low Engagement + High Support),False
823,IrisStudio,professional,active,49.17,5.0,41,37,5,High Risk (Low Engagement + High Support),False
824,Zen Cloud,enterprise,active,82.5,2.0,53,52,5,Healthy,False
825,KiteHub,enterprise,active,82.5,4.0,57,57,4,Support Risk,False
826,UltraLabs,professional,active,49.17,4.0,31,31,6,High Risk (Low Engagement + High Support),False
827,VertexAnalytics,starter,active,10.0,4.0,62,59,5,Support Risk,False
828,OnyxSystems,free,active,0.0,6.0,41,39,3,High Risk (Low Engagement + High Support),False
829,Grid Ventures,starter,active,15.83,4.0,48,46,6,Support Risk,False
830,Peak HQ,free,active,0.0,7.0,44,44,3,Support Risk,False
831,BoltPro,free,cancelled,0.0,6.0,54,51,6,Churned,True
832,WarpStudio,professional,cancelled,39.0,5.0,37,35,6,Churned,True
833,NexusIO,starter,cancelled,10.0,2.0,45,44,6,Churned,True
834,Trek Group,starter,active,12.0,5.0,39,39,5,High Risk (Low Engagement + High Support),False
835,Orbit Net,professional,active,39.0,2.0,44,41,3,Healthy,False
836,Xenon Analytics,professional,active,49.17,2.0,51,48,5,Healthy,False
837,Mist Platform,free,active,0.0,7.0,40,39,6,High Risk (Low Engagement + High Support),False
838,Core Dynamics,professional,active,29.25,10.0,37,37,4,High Risk (Low Engagement + High Support),False
839,TrekHub,starter,active,19.0,5.0,42,40,6,Support Risk,False
840,ZealDynamics,starter,active,15.83,6.0,46,43,6,Support Risk,False
841,PulseGroup,professional,active,59.0,5.0,41,41,5,Support Risk,False
842,Tidal Studio,professional,active,39.0,3.0,38,38,3,High Risk (Low Engagement + High Support),False
843,Jade AI,professional,cancelled,33.15,4.0,37,37,2,Churned,True
844,MetaStack,starter,active,10.0,4.0,45,42,2,Support Risk,False
845,CoreLabs,starter,active,19.0,3.0,41,40,5,Support Risk,False
846,YieldHQ,professional,cancelled,32.5,2.0,46,45,8,Churned,True
847,HiveTech,starter,active,12.0,8.0,35,34,1,High Risk (Low Engagement + High Support),False
848,ZenCorp,starter,active,12.0,4.0,31,30,6,High Risk (Low Engagement + High Support),False
849,Flow Cloud,enterprise,active,99.0,6.0,39,35,5,High Risk (Low Engagement + High Support),False
850,RiftCorp,starter,cancelled,15.83,2.0,43,41,7,Churned,True
851,NovaVentures,starter,active,12.0,4.0,40,39,3,High Risk (Low Engagement + High Support),False
852,OrbitStudio,professional,active,59.0,7.0,38,38,3,High Risk (Low Engagement + High Support),False
853,PeakPro,starter,active,12.0,5.0,33,32,3,High Risk (Low Engagement + High Support),False
854,VineAnalytics,professional,active,59.0,6.0,38,37,8,High Risk (Low Engagement + High Support),False
855,FlowDynamics,starter,cancelled,12.0,4.0,41,40,3,Churned,True
856,QuestDev,free,active,0.0,3.0,45,41,7,Support Risk,False
857,Sync Dev,professional,active,47.2,4.0,40,37,6,High Risk (Low Engagement + High Support),False
858,Ultra AI,starter,active,10.0,5.0,40,39,5,High Risk (Low Engagement + High Support),False
859,Orbit Hub,starter,active,19.0,6.0,43,43,4,Support Risk,False
860,Flux Group,professional,cancelled,32.5,3.0,51,49,8,Churned,True
861,KiteStudio,starter,cancelled,10.0,2.0,30,30,1,Churned,True
862,Nova Net,free,active,0.0,5.0,50,50,7,Support Risk,False
863,TidalHub,professional,cancelled,32.5,12.0,48,47,4,Churned,True
864,Zen Ventures,starter,active,9.0,5.0,39,39,6,High Risk (Low Engagement + High Support),False
865,FlowWorks,starter,active,15.83,4.0,47,44,5,Support Risk,False
866,Jade Solutions,professional,active,59.0,3.0,46,45,9,Support Risk,False
867,HubOps,professional,cancelled,24.38,11.0,48,45,9,Churned,True
868,Tidal Ops,professional,active,39.0,3.0,34,34,4,High Risk (Low Engagement + High Support),False
869,BoltGroup,starter,active,15.83,2.0,41,39,6,Disengaged Risk,False
870,QuarkHQ,professional,active,39.0,2.0,42,41,6,Healthy,False
871,Yield Software,starter,active,9.0,2.0,30,28,3,Disengaged Risk,False
872,Meta IO,enterprise,cancelled,165.83,5.0,47,44,5,Churned,True
873,EdgeLabs,free,active,0.0,3.0,44,41,5,Support Risk,False
874,MetaPro,starter,active,12.0,4.0,38,37,1,High Risk (Low Engagement + High Support),False
875,JetDynamics,professional,cancelled,59.0,12.0,33,33,4,Churned,True
876,Wave Pro,starter,active,8.0,5.0,45,42,5,Support Risk,False
877,FlowOps,enterprise,active,61.88,5.0,39,37,6,High Risk (Low Engagement + High Support),False
878,EchoStudio,starter,active,12.0,8.0,41,41,4,Support Risk,False
879,DriftHQ,free,cancelled,0.0,4.0,39,38,1,Churned,True
880,JetVentures,free,active,0.0,2.0,53,51,7,Healthy,False
881,OrbitSoftware,free,active,0.0,4.0,50,49,6,Support Risk,False
882,JetPlatform,professional,active,49.17,7.0,35,34,3,High Risk (Low Engagement + High Support),False
883,OrbitWorks,enterprise,active,199.0,12.0,40,38,3,High Risk (Low Engagement + High Support),False
884,PulseIO,free,active,0.0,2.0,35,34,7,Disengaged Risk,False
885,Jet Studio,free,active,0.0,5.0,50,48,3,Support Risk,False
886,Mist Group,starter,active,14.25,5.0,49,47,6,Support Risk,False
887,Sync Labs,starter,active,15.83,6.0,44,42,5,Support Risk,False
888,Ultra Dynamics,professional,cancelled,59.0,3.0,28,28,3,Churned,True
889,GlowAI,free,cancelled,0.0,2.0,43,39,5,Churned,True
890,Flow Software,professional,active,35.1,7.0,43,41,5,Support Risk,False
891,WarpPlatform,starter,active,19.0,6.0,41,41,6,Support Risk,False
892,Link AI,starter,cancelled,15.83,3.0,38,38,7,Churned,True
893,RushDynamics,professional,active,39.0,5.0,36,36,3,High Risk (Low Engagement + High Support),False
894,Yield Systems,professional,active,39.0,8.0,43,42,4,Support Risk,False
895,Bolt Cloud,starter,active,12.0,2.0,38,37,4,Disengaged Risk,False
896,FluxIO,enterprise,cancelled,99.0,4.0,37,36,5,Churned,True
897,CoreLogic,free,active,0.0,6.0,48,46,6,Support Risk,False
898,Nova Systems,professional,cancelled,32.5,6.0,42,41,5,Churned,True
899,Rift Logic,free,active,0.0,7.0,39,38,3,High Risk (Low Engagement + High Support),False
900,Rush Software,starter,active,10.0,9.0,52,50,6,Support Risk,False
901,Xenon Tech,starter,cancelled,12.0,6.0,35,32,7,Churned,True
902,Rift Hub,starter,active,19.0,4.0,46,42,6,Support Risk,False
903,OnyxDigital,starter,cancelled,10.0,5.0,41,40,5,Churned,True
904,QuarkDynamics,starter,active,19.0,5.0,40,37,3,High Risk (Low Engagement + High Support),False
905,OrbitVentures,professional,active,39.0,9.0,28,27,5,High Risk (Low Engagement + High Support),False
906,EdgeNet,professional,active,59.0,2.0,59,57,5,Healthy,False
907,EdgeAnalytics,professional,active,59.0,2.0,35,35,7,Disengaged Risk,False
908,OnyxGroup,professional,active,39.0,5.0,44,43,4,Support Risk,False
909,SageVentures,enterprise,cancelled,199.0,3.0,27,26,5,Churned,True
910,DriftLogic,free,cancelled,0.0,7.0,39,35,6,Churned,True
911,Luna HQ,professional,active,39.0,6.0,33,33,4,High Risk (Low Engagement + High Support),False
912,Vertex Corp,free,active,0.0,2.0,54,52,7,Healthy,False
913,Vertex Ops,professional,cancelled,59.0,7.0,44,43,6,Churned,True
914,RushCorp,free,active,0.0,2.0,54,52,5,Healthy,False
915,Keen Solutions,free,cancelled,0.0,4.0,39,37,6,Churned,True
916,TidalDigital,free,active,0.0,4.0,33,33,5,High Risk (Low Engagement + High Support),False
917,MetaOps,enterprise,active,99.0,5.0,40,39,4,High Risk (Low Engagement + High Support),False
918,PulseStack,professional,active,39.0,8.0,50,48,5,Support Risk,False
919,OrbitPro,enterprise,active,79.2,9.0,40,38,3,High Risk (Low Engagement + High Support),False
920,Rush Logic,professional,active,59.0,4.0,42,40,5,Support Risk,False
921,Flux Works,starter,active,19.0,4.0,41,41,4,Support Risk,False
922,HiveOps,free,active,0.0,5.0,43,41,3,Support Risk,False
923,TrekDynamics,professional,active,35.1,7.0,41,40,5,Support Risk,False
924,LunaStack,free,active,0.0,2.0,55,53,7,Healthy,False
925,DriftDynamics,free,active,0.0,8.0,53,48,6,Support Risk,False
926,XenonHub,free,active,0.0,6.0,38,37,6,High Risk (Low Engagement + High Support),False
927,Beam Platform,professional,cancelled,59.0,1.0,44,40,6,Churned,True
928,KiteTech,professional,active,49.17,5.0,32,31,4,High Risk (Low Engagement + High Support),False
929,Tidal Corp,professional,active,59.0,4.0,43,43,2,Support Risk,False
930,Rift IO,free,active,0.0,4.0,43,41,5,Support Risk,False
931,Ultra Studio,free,active,0.0,4.0,52,50,7,Support Risk,False
932,TrekLabs,free,active,0.0,7.0,45,43,6,Support Risk,False
933,HiveGroup,starter,active,12.0,7.0,43,43,7,Support Risk,False
934,Beam Analytics,enterprise,active,61.88,7.0,57,55,6,Support Risk,False
935,SyncDynamics,professional,active,32.5,3.0,48,48,3,Support Risk,False
936,ZealHQ,free,active,0.0,2.0,47,45,4,Healthy,False
937,DriftPlatform,free,cancelled,0.0,4.0,49,48,5,Churned,True
938,JadeDynamics,professional,active,35.1,6.0,39,37,6,High Risk (Low Engagement + High Support),False
939,HubGroup,free,active,0.0,7.0,46,42,6,Support Risk,False
940,PeakCloud,starter,active,12.0,5.0,27,25,5,High Risk (Low Engagement + High Support),False
941,Data Studio,free,active,0.0,2.0,52,48,6,Healthy,False
942,EdgeStudio,professional,active,59.0,4.0,37,35,3,High Risk (Low Engagement + High Support),False
943,VertexGroup,professional,active,35.1,8.0,48,47,5,Support Risk,False
944,TrekHQ,free,cancelled,0.0,4.0,36,35,4,Churned,True
945,Jet Corp,professional,active,49.17,5.0,34,32,4,High Risk (Low Engagement + High Support),False
946,XenonIO,professional,active,36.88,4.0,41,40,6,Support Risk,False
947,OrbitLabs,professional,paused,49.17,3.0,36,33,5,Churned,False
948,OrbitPlatform,enterprise,cancelled,99.0,4.0,48,46,6,Churned,True
949,ZealWorks,professional,cancelled,49.17,1.0,42,41,3,Churned,True
950,Ultra Ventures,professional,active,32.5,6.0,49,45,5,Support Risk,False
951,DataLabs,professional,cancelled,29.25,7.0,38,38,8,Churned,True
952,Link Cloud,enterprise,cancelled,70.12,2.0,37,35,4,Churned,True
953,KiteNet,enterprise,active,199.0,5.0,34,33,4,High Risk (Low Engagement + High Support),False
954,Data Ventures,free,active,0.0,5.0,48,47,9,Support Risk,False
955,HubStack,free,cancelled,0.0,5.0,50,48,4,Churned,True
956,YieldSolutions,starter,active,8.5,2.0,46,44,6,Healthy,False
957,ArcTech,enterprise,cancelled,99.0,7.0,39,39,4,Churned,True
958,GridIO,professional,active,59.0,6.0,50,48,5,Support Risk,False
959,BeamHub,professional,cancelled,39.0,5.0,36,32,4,Churned,True
960,Peak AI,enterprise,active,70.12,5.0,36,35,3,High Risk (Low Engagement + High Support),False
961,Unit Hub,starter,active,9.6,8.0,38,37,2,High Risk (Low Engagement + High Support),False
962,YieldDynamics,professional,cancelled,50.15,6.0,42,41,6,Churned,True
963,Grid Hub,professional,active,39.0,9.0,42,40,6,Support Risk,False
964,Core Works,starter,active,19.0,0.0,44,43,7,Healthy,False
965,IrisAnalytics,professional,active,27.62,4.0,43,41,3,Support Risk,False
966,Glow Hub,free,active,0.0,3.0,39,39,4,High Risk (Low Engagement + High Support),False
967,JadeHub,enterprise,active,99.0,5.0,42,41,5,Support Risk,False
968,Grid Group,professional,cancelled,39.0,6.0,45,44,4,Churned,True
969,PulseCloud,professional,active,32.5,7.0,54,51,5,Support Risk,False
970,Ion Dev,starter,cancelled,12.0,6.0,49,47,4,Churned,True
971,FlowNet,starter,active,12.0,7.0,43,40,4,Support Risk,False
972,Data Digital,free,active,0.0,4.0,42,41,4,Support Risk,False
973,Peak Ventures,starter,active,15.83,1.0,39,39,6,Disengaged Risk,False
974,ArcLabs,free,active,0.0,7.0,44,44,4,Support Risk,False
975,Nexus Systems,starter,active,19.0,7.0,33,32,3,High Risk (Low Engagement + High Support),False
976,Edge Ops,starter,active,10.0,9.0,37,37,7,High Risk (Low Engagement + High Support),False
977,YieldOps,enterprise,active,99.0,5.0,29,29,5,High Risk (Low Engagement + High Support),False
978,Beam HQ,professional,active,27.62,5.0,33,33,3,High Risk (Low Engagement + High Support),False
979,Drift Studio,starter,cancelled,12.0,5.0,35,33,2,Churned,True
980,ZealPlatform,professional,cancelled,49.17,4.0,54,54,6,Churned,True
981,QuarkPlatform,enterprise,cancelled,149.25,1.0,36,33,5,Churned,True
982,Rush Ventures,enterprise,active,99.0,3.0,34,34,4,High Risk (Low Engagement + High Support),False
983,OrbitCorp,professional,active,32.5,8.0,44,43,4,Support Risk,False
984,QuarkLabs,professional,active,32.5,4.0,32,31,3,High Risk (Low Engagement + High Support),False
985,CloudIO,starter,active,10.0,5.0,51,49,9,Support Risk,False
986,Sage Studio,starter,cancelled,19.0,7.0,34,34,4,Churned,True
987,DataOps,starter,cancelled,12.0,5.0,40,40,6,Churned,True
988,Arc Systems,professional,active,32.5,8.0,51,50,3,Support Risk,False
989,MistDynamics,starter,active,16.15,3.0,38,36,6,High Risk (Low Engagement + High Support),False
990,Data Platform,enterprise,cancelled,66.0,3.0,28,28,2,Churned,True
991,PulseDynamics,starter,active,9.0,5.0,52,51,7,Support Risk,False
992,Jet Group,free,active,0.0,4.0,45,44,4,Support Risk,False
993,Bolt Hub,professional,active,39.0,4.0,36,35,5,High Risk (Low Engagement + High Support),False
994,OnyxPro,professional,active,59.0,2.0,41,39,7,Disengaged Risk,False
995,Warp Cloud,starter,cancelled,10.0,4.0,43,42,6,Churned,True
996,XenonPro,starter,paused,12.0,3.0,44,44,5,Churned,False
997,Edge AI,free,cancelled,0.0,4.0,42,41,5,Churned,True
998,Trek Hub,starter,active,12.0,5.0,41,41,5,Support Risk,False
999,Pulse Corp,free,active,0.0,6.0,44,43,3,Support Risk,False
1000,SyncStack,free,active,0.0,8.0,37,36,5,High Risk (Low Engagement + High Support),False
1001,Flow IO,professional,cancelled,39.0,10.0,37,37,3,Churned,True
1002,RushWorks,professional,cancelled,31.2,5.0,41,40,3,Churned,True
1003,LinkWorks,starter,active,19.0,9.0,42,39,5,High Risk (Low Engagement + High Support),False
1004,MetaPlatform,professional,active,53.1,10.0,35,34,4,High Risk (Low Engagement + High Support),False
1005,WarpGroup,enterprise,active,99.0,7.0,39,38,4,High Risk (Low Engagement + High Support),False
1006,LunaSoftware,professional,active,39.0,4.0,50,50,6,Support Risk,False
1007,OnyxNet,starter,active,10.0,5.0,48,47,4,Support Risk,False
1008,DataTech,free,active,0.0,6.0,49,47,7,Support Risk,False
1009,LinkDigital,starter,active,10.2,4.0,46,44,6,Support Risk,False
1010,FlowAnalytics,free,cancelled,0.0,5.0,35,34,5,Churned,True
1011,Zeal Labs,free,active,0.0,7.0,37,37,2,High Risk (Low Engagement + High Support),False
1012,Luna Hub,professional,active,49.17,11.0,48,48,4,Support Risk,False
1013,SyncPro,professional,active,59.0,7.0,30,29,5,High Risk (Low Engagement + High Support),False
1014,Peak Studio,free,active,0.0,3.0,42,41,4,Support Risk,False
1015,QuarkVentures,starter,active,19.0,5.0,55,54,7,Support Risk,False
1016,Iris Studio,professional,active,53.1,9.0,41,40,4,Support Risk,False
1017,Zeal Platform,professional,cancelled,39.0,9.0,45,38,4,Churned,True
1018,BoltStack,starter,active,10.0,3.0,48,46,7,Support Risk,False
1019,Jet Net,starter,active,15.83,9.0,36,35,5,High Risk (Low Engagement + High Support),False
1020,Jade Logic,professional,active,49.17,5.0,45,44,7,Support Risk,False
1021,ZealSoftware,professional,active,39.0,4.0,49,48,4,Support Risk,False
1022,GlowAnalytics,free,active,0.0,6.0,36,33,7,High Risk (Low Engagement + High Support),False
1023,DataSystems,enterprise,active,99.0,9.0,46,44,5,Support Risk,False
1024,Arc Hub,free,active,0.0,4.0,51,48,5,Support Risk,False
1025,FluxHQ,professional,active,49.17,5.0,59,54,6,Support Risk,False
1026,VineIO,free,cancelled,0.0,4.0,37,37,6,Churned,True
1027,Drift Platform,enterprise,active,74.25,3.0,46,45,5,Support Risk,False
1028,GlowOps,starter,active,15.83,7.0,46,43,4,Support Risk,False
1029,GridLogic,professional,cancelled,59.0,7.0,36,34,5,Churned,True
1030,Hive Corp,professional,active,49.17,8.0,32,32,4,High Risk (Low Engagement + High Support),False
1031,Rift Works,starter,active,12.0,4.0,46,46,5,Support Risk,False
1032,ZenOps,free,active,0.0,4.0,37,36,1,High Risk (Low Engagement + High Support),False
1033,WarpLabs,professional,active,32.5,9.0,48,46,5,Support Risk,False
1034,CoreSystems,free,cancelled,0.0,5.0,32,31,2,Churned,True
1035,JadeVentures,enterprise,cancelled,74.25,3.0,32,32,3,Churned,True
1036,Mist Works,professional,active,59.0,6.0,36,35,1,High Risk (Low Engagement + High Support),False
1037,SageStack,starter,cancelled,13.46,6.0,44,41,2,Churned,True
1038,DriftIO,free,active,0.0,6.0,42,41,2,Support Risk,False
1039,Peak Dynamics,starter,active,19.0,3.0,46,46,4,Support Risk,False
1040,Vine Works,starter,active,19.0,4.0,42,41,5,Support Risk,False
1041,Ion Ops,free,active,0.0,5.0,32,32,4,High Risk (Low Engagement + High Support),False
1042,Warp Works,professional,active,47.2,10.0,29,28,3,High Risk (Low Engagement + High Support),False
1043,NexusSystems,free,active,0.0,10.0,31,30,4,High Risk (Low Engagement + High Support),False
1044,Xenon Software,starter,active,19.0,3.0,40,40,3,Support Risk,False
1045,Nexus Analytics,starter,cancelled,10.0,6.0,48,46,7,Churned,True
1046,JadeAI,free,active,0.0,8.0,25,25,2,High Risk (Low Engagement + High Support),False
1047,DataWorks,professional,active,59.0,6.0,41,38,7,High Risk (Low Engagement + High Support),False
1048,UltraNet,free,active,0.0,2.0,32,31,3,Disengaged Risk,False
1049,OnyxPlatform,starter,active,10.0,5.0,39,39,3,High Risk (Low Engagement + High Support),False
1050,Grid Cloud,professional,active,47.2,3.0,35,33,4,High Risk (Low Engagement + High Support),False
1051,BeamHQ,enterprise,active,82.5,5.0,34,34,5,High Risk (Low Engagement + High Support),False
1052,Luna Net,free,active,0.0,4.0,40,39,3,High Risk (Low Engagement + High Support),False
1053,Kite Hub,starter,active,17.1,5.0,40,37,3,High Risk (Low Engagement + High Support),False
1054,NexusTech,starter,cancelled,12.0,2.0,46,45,5,Churned,True
1055,NovaSoftware,free,cancelled,0.0,5.0,33,31,3,Churned,True
1056,UnitCorp,enterprise,active,82.5,4.0,39,38,5,High Risk (Low Engagement + High Support),False
1057,UltraDynamics,starter,active,12.67,6.0,40,38,6,High Risk (Low Engagement + High Support),False
1058,QuarkAnalytics,free,active,0.0,3.0,50,48,4,Support Risk,False
1059,Pulse Ops,professional,active,26.0,4.0,42,41,3,Support Risk,False
1060,ZenPro,free,active,0.0,5.0,33,31,5,High Risk (Low Engagement + High Support),False
1061,Vine Pro,starter,active,12.0,6.0,44,42,6,Support Risk,False
1062,WaveSolutions,enterprise,active,70.12,5.0,45,45,5,Support Risk,False
